1	0	115745	0
1	115745	761252	4
1	761252	772955	1
1	772955	799305	0
1	799305	1443983	3
1	1443983	1496641	2
1	1496641	1575046	1
1	1575046	1688094	0
1	1688094	2242047	1
1	2242047	2250694	0
1	2250694	2832085	1
1	2832085	3785625	0
1	3785625	4367922	1
1	4367922	4699046	0
1	4699046	4758168	1
1	4758168	5454066	2
1	5454066	5539863	1
1	5539863	7618228	0
1	7618228	7727244	1
1	7727244	8336793	2
1	8336793	8986124	3
1	8986124	9011229	2
1	9011229	9069088	3
1	9069088	9467069	2
1	9467069	9554597	3
1	9554597	9564823	2
1	9564823	9900162	3
1	9900162	9958893	4
1	9958893	9965707	6
1	9965707	10462556	7
1	10462556	10730649	5
1	10730649	10803450	4
1	10803450	10834276	3
1	10834276	10871855	2
1	10871855	10879823	1
1	10879823	11387111	2
1	11387111	11968361	1
1	11968361	12848754	2
1	12848754	12882559	1
1	12882559	12979698	0
1	12979698	15426618	1
1	15426618	15803850	0
1	15803850	16351486	1
1	16351486	17188064	0
1	17188064	18053434	1
1	18053434	19050556	0
1	19050556	19370958	1
1	19370958	19886273	2
1	19886273	19973370	1
1	19973370	20466923	0
1	20466923	20766278	1
1	20766278	20921394	2
1	20921394	20996604	3
1	20996604	21019851	4
1	21019851	21027877	5
1	21027877	21038427	6
1	21038427	21060031	7
1	21060031	21531486	8
1	21531486	21578390	6
1	21578390	21590129	5
1	21590129	21633211	4
1	21633211	21657851	3
1	21657851	22301727	2
1	22301727	22307222	1
1	22307222	22319612	2
1	22319612	22339262	1
1	22339262	23184589	2
1	23184589	23184601	3
1	23184601	23912841	2
1	23912841	24658374	1
1	24658374	25153610	0
1	25153610	25251940	1
1	25251940	25881800	2
1	25881800	26988365	1
1	26988365	27198278	2
1	27198278	27393670	4
1	27393670	27413651	5
1	27413651	27508787	6
1	27508787	27701634	5
1	27701634	27970068	4
1	27970068	27998429	3
1	27998429	28204118	2
1	28204118	28285501	1
1	28285501	28433303	0
1	28433303	28433956	1
1	28433956	28457606	2
1	28457606	28639176	3
1	28639176	29160261	4
1	29160261	29179188	3
1	29179188	29225209	1
1	29225209	31946462	0
1	31946462	32894884	1
1	32894884	33718753	2
1	33718753	34062277	1
1	34062277	34115851	2
1	34115851	34415842	1
1	34415842	34665219	2
1	34665219	35359468	1
1	35359468	35549020	2
1	35549020	35698826	3
1	35698826	35974047	4
1	35974047	35997337	5
1	35997337	36292673	6
1	36292673	36331933	7
1	36331933	36547404	6
1	36547404	36797601	5
1	36797601	36830411	3
1	36830411	36857037	2
1	36857037	37575392	1
1	37575392	38603705	0
1	38603705	39413316	1
1	39413316	39549152	2
1	39549152	39557281	1
1	39557281	40109505	2
1	40109505	40255871	1
1	40255871	40443626	2
1	40443626	40464896	3
1	40464896	40475455	2
1	40475455	41278224	3
1	41278224	41300500	2
1	41300500	41319051	3
1	41319051	41343496	4
1	41343496	41845219	3
1	41845219	41885658	2
1	41885658	41964116	1
1	41964116	41969058	0
1	41969058	42814962	1
1	42814962	43333869	3
1	43333869	43366342	2
1	43366342	43706058	1
1	43706058	43769481	2
1	43769481	44223721	3
1	44223721	44540686	2
1	44540686	44879186	1
1	44879186	45165906	0
1	45165906	45166105	1
1	45166105	45176391	2
1	45176391	45187575	4
1	45187575	45239673	5
1	45239673	45240513	6
1	45240513	45421824	7
1	45421824	45765523	8
1	45765523	45766192	7
1	45766192	45766922	6
1	45766922	45781779	4
1	45781779	45782506	5
1	45782506	45783655	4
1	45783655	46033105	5
1	46033105	46252404	6
1	46252404	46480773	5
1	46480773	46494627	4
1	46494627	46629713	3
1	46629713	46644815	2
1	46644815	46945502	1
1	46945502	47212071	0
1	47212071	47228680	1
1	47228680	48045736	2
1	48045736	49180627	1
1	49180627	49186887	2
1	49186887	49216370	3
1	49216370	49217853	4
1	49217853	49255486	5
1	49255486	49256649	6
1	49256649	49283802	8
1	49283802	49380844	9
1	49380844	49571368	10
1	49571368	49730724	11
1	49730724	49734649	12
1	49734649	49785462	13
1	49785462	49879383	14
1	49879383	50217372	17
1	50217372	50281240	16
1	50281240	50382608	15
1	50382608	50531484	14
1	50531484	50570201	13
1	50570201	50575276	12
1	50575276	50580630	11
1	50580630	50589742	9
1	50589742	50658070	8
1	50658070	50685128	7
1	50685128	50698231	6
1	50698231	50714343	5
1	50714343	50718057	6
1	50718057	50743010	7
1	50743010	50791765	5
1	50791765	50824281	6
1	50824281	50825201	5
1	50825201	50826182	6
1	50826182	50826623	9
1	50826623	50844210	12
1	50844210	51150221	13
1	51150221	51509878	14
1	51509878	51540509	13
1	51540509	51554925	12
1	51554925	51559390	10
1	51559390	51670354	9
1	51670354	51695071	8
1	51695071	51774008	7
1	51774008	51825359	6
1	51825359	51825360	7
1	51825360	51944810	6
1	51944810	52002009	5
1	52002009	52039064	4
1	52039064	52265701	3
1	52265701	52281483	4
1	52281483	52350716	5
1	52350716	52362350	6
1	52362350	52438700	7
1	52438700	52508957	8
1	52508957	52538980	9
1	52538980	53000501	11
1	53000501	53039603	10
1	53039603	53040036	9
1	53040036	53074975	7
1	53074975	53113454	5
1	53113454	53114388	4
1	53114388	53115990	2
1	53115990	53157921	3
1	53157921	53634196	2
1	53634196	55814908	1
1	55814908	55930912	0
1	55930912	56143564	1
1	56143564	56413576	2
1	56413576	56751052	3
1	56751052	57020516	2
1	57020516	57282951	1
1	57282951	57590496	0
1	57590496	57609069	1
1	57609069	58566422	2
1	58566422	58700485	1
1	58700485	58712474	0
1	58712474	58862843	1
1	58862843	59346171	2
1	59346171	59487040	3
1	59487040	59840020	2
1	59840020	60184444	3
1	60184444	60231994	2
1	60231994	60510461	1
1	60510461	60629999	2
1	60629999	62081776	1
1	62081776	62212406	2
1	62212406	62345227	3
1	62345227	62673572	5
1	62673572	62737125	4
1	62737125	62819066	3
1	62819066	62841332	4
1	62841332	62847005	5
1	62847005	63355020	7
1	63355020	63387982	6
1	63387982	63392218	5
1	63392218	63395267	4
1	63395267	64498774	2
1	64498774	65163441	1
1	65163441	68126264	0
1	68126264	68664666	1
1	68664666	68748907	2
1	68748907	68822953	3
1	68822953	68852421	4
1	68852421	69164021	5
1	69164021	69344251	6
1	69344251	69360661	5
1	69360661	69418012	6
1	69418012	69436519	5
1	69436519	69611989	4
1	69611989	69639532	3
1	69639532	69688073	4
1	69688073	69964674	3
1	69964674	70138464	2
1	70138464	70156573	3
1	70156573	70158623	4
1	70158623	70177981	5
1	70177981	70192870	4
1	70192870	70753318	5
1	70753318	70796031	4
1	70796031	70892915	2
1	70892915	70991166	1
1	70991166	71374236	0
1	71374236	71391373	1
1	71391373	71423627	2
1	71423627	72018943	3
1	72018943	72022230	2
1	72022230	72285182	1
1	72285182	73036839	0
1	73036839	73063606	1
1	73063606	73069799	2
1	73069799	73096825	4
1	73096825	73257915	6
1	73257915	73309004	7
1	73309004	73646678	8
1	73646678	73651232	7
1	73651232	73722523	6
1	73722523	73841900	4
1	73841900	73844153	3
1	73844153	73849883	2
1	73849883	74443866	0
1	74443866	75137284	1
1	75137284	75278235	2
1	75278235	76005873	3
1	76005873	76078125	4
1	76078125	76607573	5
1	76607573	76645078	4
1	76645078	76717575	5
1	76717575	76869996	4
