1	0	115745	0
1	115745	730086	14
1	730086	762878	16
1	762878	771035	15
1	771035	794616	14
1	794616	794874	12
1	794874	798429	11
1	798429	799305	12
1	799305	812751	13
1	812751	863499	12
1	863499	863556	11
1	863556	919855	10
1	919855	1092367	8
1	1092367	1105782	7
1	1105782	1384007	6
1	1384007	1442705	3
1	1442705	1447999	1
1	1447999	1518299	3
1	1518299	3579516	2
1	3579516	3835924	1
1	3835924	4020135	0
1	4020135	4541929	1
1	4541929	5081513	2
1	5081513	5311599	1
1	5311599	5691262	2
1	5691262	5901895	3
1	5901895	6139511	2
1	6139511	6211890	3
1	6211890	6267530	4
1	6267530	6520023	5
1	6520023	6561299	6
1	6561299	6645110	7
1	6645110	6666581	8
1	6666581	6972308	9
1	6972308	7127737	8
1	7127737	7167113	7
1	7167113	7228104	6
1	7228104	7242887	5
1	7242887	7315580	4
1	7315580	7644205	3
1	7644205	7704680	4
1	7704680	7710809	3
1	7710809	7723067	4
1	7723067	7743697	5
1	7743697	7799964	6
1	7799964	8197407	8
1	8197407	8200577	9
1	8200577	8263493	10
1	8263493	8325328	9
1	8325328	8342711	8
1	8342711	8344742	9
1	8344742	8355806	10
1	8355806	8371670	11
1	8371670	8391264	12
1	8391264	8402593	14
1	8402593	8861324	16
1	8861324	8873378	15
1	8873378	8883753	18
1	8883753	8981135	17
1	8981135	8982583	15
1	8982583	8990698	14
1	8990698	8992899	13
1	8992899	8999142	12
1	8999142	9000628	9
1	9000628	9010022	8
1	9010022	9038524	7
1	9038524	9068212	6
1	9068212	9367347	7
1	9367347	9433576	8
1	9433576	9521030	7
1	9521030	9529292	8
1	9529292	9727166	9
1	9727166	9752648	11
1	9752648	9855560	10
1	9855560	9881651	11
1	9881651	9893610	12
1	9893610	9909720	15
1	9909720	9956416	16
1	9956416	10401922	15
1	10401922	10481210	14
1	10481210	10654770	13
1	10654770	10752438	12
1	10752438	10760472	11
1	10760472	10764367	10
1	10764367	10771299	9
1	10771299	10800796	7
1	10800796	11449180	6
1	11449180	11711236	7
1	11711236	12081894	4
1	12081894	12256941	5
1	12256941	12648382	4
1	12648382	12826851	3
1	12826851	12900004	2
1	12900004	12975244	0
1	12975244	12993175	1
1	12993175	13212982	5
1	13212982	13480637	6
1	13480637	13714289	7
1	13714289	13775026	6
1	13775026	13806585	4
1	13806585	13810534	3
1	13810534	13895993	4
1	13895993	14473797	3
1	14473797	14478740	2
1	14478740	15099722	3
1	15099722	15100800	2
1	15100800	15372753	3
1	15372753	15404209	2
1	15404209	15785228	3
1	15785228	15789847	7
1	15789847	16314863	8
1	16314863	16373667	9
1	16373667	16379823	8
1	16379823	16382917	4
1	16382917	16384675	3
1	16384675	16388238	5
1	16388238	16389287	6
1	16389287	16487334	8
1	16487334	16494439	9
1	16494439	17005126	10
1	17005126	17013188	0
1	17013188	17013213	1
1	17013213	17105548	2
1	17105548	17183699	3
1	17183699	17423650	4
1	17423650	17528801	5
1	17528801	17640784	4
1	17640784	18420143	3
1	18420143	18661448	4
1	18661448	19107990	5
1	19107990	19176742	6
1	19176742	19204552	7
1	19204552	19249593	8
1	19249593	19359756	7
1	19359756	19374233	6
1	19374233	19634642	7
1	19634642	19806662	6
1	19806662	19808348	5
1	19808348	19995655	4
1	19995655	20026572	3
1	20026572	20762895	2
1	20762895	20884662	3
1	20884662	20920128	4
1	20920128	20980921	5
1	20980921	20997071	6
1	20997071	21011896	7
1	21011896	21020738	9
1	21020738	21052061	10
1	21052061	21546302	11
1	21546302	21580020	9
1	21580020	21624749	10
1	21624749	21645616	9
1	21645616	21659866	7
1	21659866	21677362	6
1	21677362	21805060	4
1	21805060	22327983	3
1	22327983	22331829	2
1	22331829	22590083	3
1	22590083	22723086	2
1	22723086	23015237	4
1	23015237	23184589	6
1	23184589	23184600	7
1	23184600	23267432	9
1	23267432	23283186	10
1	23283186	23287464	11
1	23287464	23690673	13
1	23690673	23879528	12
1	23879528	23886151	11
1	23886151	23890339	9
1	23890339	23970650	10
1	23970650	24247236	8
1	24247236	24401252	7
1	24401252	24503162	6
1	24503162	25185669	7
1	25185669	25309924	6
1	25309924	25877492	7
1	25877492	25884133	6
1	25884133	25985220	7
1	25985220	26104972	8
1	26104972	26114309	9
1	26114309	26540086	10
1	26540086	26650661	7
1	26650661	26709187	5
1	26709187	26743167	3
1	26743167	26744941	4
1	26744941	26763399	3
1	26763399	26900734	4
1	26900734	26906267	5
1	26906267	26909765	6
1	26909765	26929343	5
1	26929343	26984475	6
1	26984475	27397295	7
1	27397295	27403402	9
1	27403402	27404622	8
1	27404622	27407850	9
1	27407850	27426381	8
1	27426381	27452615	9
1	27452615	27489406	8
1	27489406	27629631	7
1	27629631	27832835	6
1	27832835	27914639	7
1	27914639	27932651	8
1	27932651	27948442	7
1	27948442	27958338	9
1	27958338	27987870	11
1	27987870	28057913	10
1	28057913	28287263	9
1	28287263	28414362	12
1	28414362	28422846	13
1	28422846	28426819	14
1	28426819	28457606	17
1	28457606	28567205	20
1	28567205	28633817	18
1	28633817	28639176	20
1	28639176	28656042	21
1	28656042	28813780	20
1	28813780	29112887	21
1	29112887	29139140	20
1	29139140	29175500	19
1	29175500	29179181	17
1	29179181	29181524	16
1	29181524	29181887	17
1	29181887	29587812	12
1	29587812	29629409	11
1	29629409	29629933	9
1	29629933	29648526	5
1	29648526	29685656	4
1	29685656	30189801	6
1	30189801	31163393	4
1	31163393	31347684	3
1	31347684	31367748	4
1	31367748	31376868	5
1	31376868	31540316	6
1	31540316	31945360	7
1	31945360	32013550	6
1	32013550	32026584	5
1	32026584	32145008	4
1	32145008	32188994	5
1	32188994	32312557	4
1	32312557	32345759	5
1	32345759	32434382	6
1	32434382	32442989	7
1	32442989	32453107	9
1	32453107	32743865	10
1	32743865	32909618	11
1	32909618	33001089	10
1	33001089	33057549	11
1	33057549	33067703	13
1	33067703	33196372	11
1	33196372	33199439	12
1	33199439	33294426	13
1	33294426	33338464	14
1	33338464	33445053	15
1	33445053	33456606	16
1	33456606	33500429	15
1	33500429	33521850	13
1	33521850	33668845	14
1	33668845	33802007	12
1	33802007	33915677	11
1	33915677	33922679	10
1	33922679	33960637	9
1	33960637	34041030	6
1	34041030	34137930	4
1	34137930	34198988	5
1	34198988	34382005	4
1	34382005	35056688	3
1	35056688	35219015	2
1	35219015	35330495	5
1	35330495	35377283	6
1	35377283	35430041	7
1	35430041	35619557	8
