1	0	115745	0
1	115745	748487	76
1	748487	750190	72
1	750190	750223	71
1	750223	762109	70
1	762109	762345	67
1	762345	763091	43
1	763091	766007	41
1	766007	770844	40
1	770844	771153	41
1	771153	786934	26
1	786934	793806	22
1	793806	794616	20
1	794616	796515	14
1	796515	796516	15
1	796516	796727	14
1	796727	799305	9
1	799305	800193	10
1	800193	837417	8
1	837417	853488	7
1	853488	858040	6
1	858040	870766	5
1	870766	908275	4
1	908275	1520473	3
1	1520473	1532333	2
1	1532333	1580054	1
1	1580054	1586401	0
1	1586401	1672307	1
1	1672307	2214453	2
1	2214453	2216355	1
1	2216355	2883706	2
1	2883706	3241568	1
1	3241568	3259947	2
1	3259947	4103800	1
1	4103800	5935669	0
1	5935669	6204221	1
1	6204221	6415610	2
1	6415610	6489782	3
1	6489782	6562637	4
1	6562637	6563888	5
1	6563888	6579520	6
1	6579520	6694514	7
1	6694514	7027129	6
1	7027129	7113643	7
1	7113643	7113919	6
1	7113919	7128466	3
1	7128466	7131078	2
1	7131078	7568588	1
1	7568588	7608245	0
1	7608245	8342711	1
1	8342711	8350771	2
1	8350771	8360190	3
1	8360190	8388199	5
1	8388199	8391264	6
1	8391264	8391893	8
1	8391893	8418919	10
1	8418919	8901394	11
1	8901394	8916256	9
1	8916256	8944030	8
1	8944030	8951506	7
1	8951506	8962029	6
1	8962029	8984720	5
1	8984720	8985988	4
1	8985988	8986048	3
1	8986048	8997900	1
1	8997900	9048559	0
1	9048559	9418080	1
1	9418080	9472093	2
1	9472093	9701786	3
1	9701786	9729696	4
1	9729696	9741055	5
1	9741055	9753161	6
1	9753161	9756508	7
1	9756508	9756974	8
1	9756974	9964152	9
1	9964152	10141450	11
1	10141450	10273182	12
1	10273182	10351451	11
1	10351451	10406465	10
1	10406465	10425953	8
1	10425953	10481130	7
1	10481130	10488486	6
1	10488486	10500336	5
1	10500336	10654770	4
1	10654770	10664519	3
1	10664519	10753493	2
1	10753493	11021798	1
1	11021798	11318235	2
1	11318235	11475114	3
1	11475114	11711203	2
1	11711203	11711236	3
1	11711236	12866590	2
1	12866590	12890269	1
1	12890269	12900003	0
1	12900003	12966619	1
1	12966619	12975244	3
1	12975244	12993175	4
1	12993175	13172463	5
1	13172463	13178496	6
1	13178496	13187187	7
1	13187187	13212982	11
1	13212982	13688238	12
1	13688238	13714289	11
1	13714289	13769517	10
1	13769517	13774295	9
1	13774295	13806851	8
1	13806851	13808150	6
1	13808150	13810098	5
1	13810098	13812064	3
1	13812064	13821615	2
1	13821615	13969727	3
1	13969727	14133491	2
1	14133491	14791624	1
1	14791624	14920118	0
1	14920118	15092027	1
1	15092027	15092768	2
1	15092768	15513091	3
1	15513091	15621692	2
1	15621692	15755247	3
1	15755247	15812295	4
1	15812295	15855122	5
1	15855122	16122857	6
1	16122857	16149234	5
1	16149234	16365684	6
1	16365684	16367268	5
1	16367268	16380404	4
1	16380404	16382917	2
1	16382917	16385761	1
1	16385761	16388238	3
1	16388238	16493336	4
1	16493336	16903893	5
1	16903893	17003694	4
1	17003694	17005126	3
1	17005126	17201291	0
1	17201291	17284246	2
1	17284246	17406038	3
1	17406038	17555930	4
1	17555930	17840886	5
1	17840886	18110104	4
1	18110104	18266904	3
1	18266904	18323042	2
1	18323042	18485824	1
1	18485824	18487655	0
1	18487655	18990234	1
1	18990234	19053877	2
1	19053877	19178357	1
1	19178357	19240486	2
1	19240486	19621549	3
1	19621549	19645369	4
1	19645369	19808348	5
1	19808348	20056558	4
1	20056558	20061390	3
1	20061390	20140581	2
1	20140581	20153381	1
1	20153381	20997471	0
1	20997471	21011896	1
1	21011896	21012093	3
1	21012093	21014688	4
1	21014688	21016306	6
1	21016306	21017569	7
1	21017569	21019851	8
1	21019851	21020738	9
1	21020738	21025720	10
1	21025720	21028231	11
1	21028231	21041115	12
1	21041115	21042502	16
1	21042502	21044218	17
1	21044218	21061045	18
1	21061045	21089471	19
1	21089471	21546302	20
1	21546302	21568582	16
1	21568582	21583073	15
1	21583073	21584152	13
1	21584152	21624749	10
1	21624749	21643614	9
1	21643614	21645616	8
1	21645616	21658852	7
1	21658852	21707402	5
1	21707402	21720414	3
1	21720414	21754996	2
1	21754996	21805060	1
1	21805060	21808650	0
1	21808650	22006347	1
1	22006347	22314072	2
1	22314072	22649018	1
1	22649018	22950466	0
1	22950466	23184600	1
1	23184600	23207351	2
1	23207351	23287464	3
1	23287464	23299078	4
1	23299078	23709199	5
1	23709199	23715696	4
1	23715696	23828904	3
1	23828904	23914666	2
1	23914666	23968742	3
1	23968742	23969064	4
1	23969064	24474981	5
1	24474981	24526830	4
1	24526830	24632758	5
1	24632758	24676178	6
1	24676178	24788949	4
1	24788949	24875030	5
1	24875030	25184753	6
1	25184753	25295704	5
1	25295704	25304765	4
1	25304765	25306442	3
1	25306442	25308499	2
1	25308499	25335434	3
1	25335434	25424889	2
1	25424889	25477085	1
1	25477085	25912248	2
1	25912248	26101576	3
1	26101576	26108855	5
1	26108855	26110298	6
1	26110298	26112129	5
1	26112129	26135740	6
1	26135740	26193918	8
1	26193918	26428668	7
1	26428668	26701901	6
1	26701901	26709187	5
1	26709187	26714332	4
1	26714332	26726802	3
1	26726802	26743167	2
1	26743167	26744941	3
1	26744941	26841793	2
1	26841793	26898210	3
1	26898210	26903140	2
1	26903140	26903174	3
1	26903174	26912474	4
1	26912474	27361219	5
1	27361219	27384408	4
1	27384408	27449009	5
1	27449009	27677409	6
1	27677409	27752262	5
1	27752262	27958102	3
1	27958102	27962712	2
1	27962712	27981111	3
1	27981111	27989282	2
1	27989282	28268033	3
1	28268033	28393797	4
1	28393797	28433303	5
1	28433303	28457606	6
1	28457606	28545529	8
1	28545529	28574496	9
1	28574496	28602976	10
1	28602976	28627427	11
1	28627427	28633817	10
1	28633817	28639176	11
1	28639176	28642958	14
1	28642958	28724208	15
1	28724208	28816968	16
1	28816968	28947211	15
1	28947211	29106058	14
1	29106058	29139140	13
1	29139140	29166731	12
1	29166731	29175500	11
1	29175500	29179181	10
1	29179181	29181887	7
1	29181887	29225209	6
